url,capture_date,captured_at,cohort,banner_detected,accept_available,reject_available,customize_available,dismiss_available,layer1_gate_passed,first_screenshot_ref,first_dom_snapshot_ref,dom_hash,image_hash,layer2_mean_effort,layer2_overall_category,transparency_grade,unbiased_choice_grade,tier,notes
https://www.coca-cola.com/us/en,2026-06-15,2026-06-15T04:35:24.744347+00:00,smoke-2026-06-15,true,false,false,false,false,false,data/captures/sites/www_coca_cola_com_20260615_043524/layer1.png,data/captures/sites/www_coca_cola_com_20260615_043524/layer1.html,3eb099b02052ca9db95162a116380a4539d9d0e9c78966726eb88d9119bb9e85,ff1818181c1c3fff:5f048dfed57fd08d,,,,,High-Risk,
