url,capture_date,captured_at,cohort,banner_detected,accept_available,reject_available,customize_available,dismiss_available,layer1_gate_passed,first_screenshot_ref,first_dom_snapshot_ref,dom_hash,image_hash,layer2_mean_effort,layer2_overall_category,transparency_grade,unbiased_choice_grade,tier,notes
https://www.coca-cola.com/us/en,2026-06-15,2026-06-15T05:12:40.055998+00:00,smoke-postfix-2026-06-15,true,true,true,true,true,true,data/captures/sites/www_coca_cola_com_20260615_051240/layer1.png,data/captures/sites/www_coca_cola_com_20260615_051240/layer1.html,a271bfd72914b3186c983929acdb2f6d4bae674c49fce98cfd49bd759e91969b,3c3c3c3c3c3c3c3c:78bcb966bc0e1692,0.0,Easy,B,A,Exemplary,
